631;80;1,589724231;1,161511583;0,906938461;0,800807955;0,753926293;0,822883987;0,898602345;1,732149171;2,10831821;2,134580517;2,138714122;2,078978918;2,418341437;1,890950009;1,714928056;1,704814097;2,029371126;3,161617796;3,71662211;3,693407418;3,319546;2,584914392;2,331293234;2,289113076
638;80;3,460999549;2,472982655;2,021523649;1,747400194;1,656264943;1,792939179;2,008274738;3,810760044;4,803284428;4,61946828;4,592609493;4,481395646;5,3522574;4,090702964;3,656695359;3,705661164;4,34785803;7,211105509;8,418224816;8,310335673;6,976795684;5,630885313;5,092354963;5,17601652
641;79;1,661007224;1,186585198;0,971993045;0,815513172;0,783119252;0,826247605;0,925290872;1,790049437;2,202413087;2,253588742;2,209814044;2,102693674;2,521630397;1,916669209;1,786240963;1,766860246;2,064587173;3,341455043;3,960371095;3,941733542;3,409695852;2,654504449;2,403753438;2,466499535
642;116;2,04366363;1,485524361;1,169154573;1,01909207;0,958268655;1,04585662;1,214325534;2,167932819;2,817473601;2,689549603;2,699006323;2,602299646;3,145002728;2,446406221;2,157192299;2,216572837;2,542565036;4,202936955;5,007613894;4,991005028;4,122632158;3,212110209;2,856621169;2,986685266
668;85;2,569910626;1,839691894;1,482919174;1,310706162;1,209941103;1,300075308;1,483516476;2,849329313;3,509180564;3,33940256;3,478468652;3,30140664;4,029776937;3,053317226;2,731181306;2,748002442;3,226830019;5,177107338;6,458522532;6,088507064;5,169785995;4,147416016;3,683364844;3,836246306
669;85;1,620510958;1,137209089;0,912666875;0,789198878;0,749281346;0,807239488;0,908097934;1,684016939;2,132731359;2,061762912;2,046274886;1,956464154;2,410816899;1,891927493;1,649647109;1,699007159;1,987954432;3,148421696;3,774786802;3,683741019;3,28161534;2,479153456;2,283703521;2,268060442
670;49;1,82493549;1,26807131;1,027051101;0,89545824;0,861554197;0,935515859;1,065236448;1,951612738;2,444837388;2,409722567;2,463281044;2,341883433;2,81702054;2,1491222;1,888057559;1,966441461;2,254980749;3,708916433;4,324136446;4,371126098;3,673971013;2,928225088;2,591728799;2,741174595
698;132;0,765586445;0,544290843;0,445526439;0,386610608;0,358139573;0,379945203;0,444976117;0,829553383;1,012659724;1,042478884;1,005004344;0,950893436;1,201889743;0,867984979;0,810814916;0,839933714;0,940430692;1,516876132;1,886607165;1,767303404;1,559872816;1,231437966;1,090411272;1,124587121
909;32;1,571847391;1,100233553;0,873814583;0,766938296;0,730871894;0,801357001;0,888043409;1,631812103;2,072650993;2,044702944;2,026715216;2,014285335;2,345372675;1,806889727;1,635818616;1,650902315;1,916097574;3,218107496;3,646770941;3,528799816;3,121211855;2,498202389;2,272632751;2,335338259
699;179;0,87052946;0,596884164;0,484904871;0,410874691;0,404103389;0,429289499;0,47822587;0,937940066;1,08484273;1,113493635;1,100796767;1,042692912;1,282386101;0,98178259;0,88969724;0,90278544;1,044479527;1,658522291;1,986306309;1,98358276;1,728044401;1,284563932;1,219509594;1,242651945
700;132;1,862634494;1,316067127;1,035522028;0,921008954;0,858139407;0,925477162;1,042975687;1,975717936;2,48232062;2,46725005;2,46687052;2,276719871;2,838960488;2,126049531;1,948082657;1,958985239;2,289955933;3,706551708;4,572544357;4,294780945;3,689763605;2,912148447;2,622833651;2,656449386
701;179;0,649524665;0,46237848;0,358768497;0,317778844;0,30126613;0,333964745;0,367119472;0,673368617;0,842170992;0,808259455;0,849072556;0,78973425;0,97967847;0,75647811;0,684843052;0,687914701;0,76580966;1,287378674;1,545571306;1,526397468;1,283635364;1,030699873;0,931580413;0,953580403
702;179;0,472302759;0,322312666;0,251293769;0,227601571;0,215648002;0,233971029;0,258584418;0,501311638;0,654121819;0,605257576;0,610620983;0,612258759;0,744041888;0,536393215;0,460392196;0,49817483;0,600955626;0,97942884;1,079121249;1,076713542;0,886698286;0,748009596;0,662350218;0,660044533
703;179;0,528726776;0,378243745;0,300680976;0,252253621;0,247042344;0,26686451;0,298788137;0,600568117;0,700157813;0,668966979;0,697252707;0,674648305;0,815355258;0,636046572;0,561591836;0,548286737;0,654124382;0,971351096;1,276765297;1,265833403;0,947497298;0,798855155;0,751650502;0,807879998
